Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Birhaus,מוסקבה,"‪Tverskaya St, 12/2‬, מוסקבה 125009 רוסיה","מס' 183 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,40.0,4.0,205,110,48,26,27,416,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, טלוויזיה, מגישה אלכוהול, בר מלא, שירות לשולחנות",‪$$ - $$$‬,"גרמני, בר, אירופאי, פאב, מרכז אירופאי, מזרח אירופאי",http://www.beerbar.ru/about/#tverskaya,+7 495 629-08-47,,http://www.beerbar.ru/menu/
Osteria Alberobello,מוסקבה,"‪Leninskiy Ave., 75A‬, מוסקבה 119261 רוסיה","מס' 186 מתוך 10,985 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,104,13,10,6,1,134,"איטלקי, מאכלי ים, אירופאי, מרכז אירופאי, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,96 ₪ - 192 ₪,http://alberobello.msk.ru/,+7 499 134-35-24,,http://alberobello.msk.ru/food-menu
Porosello,מוסקבה,"‪Lubyanskiy Drive, 25/2‬, מוסקבה 101000 רוסיה","מס' 191 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,115,13,5,7,2,142,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"בר, אירופאי, מרכז אירופאי, פאב",http://porosello.ru/,+7 495 623-59-69,,
Meat&Fish,מוסקבה,"‪Presnenskaya Emb., 2‬ Trade Center Afimall City, 5th floor, מוסקבה 123100 רוסיה","מס' 194 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,40.0,4.0,269,84,41,31,38,463,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', משקאות, שעות הלילה המאוחרות",‪$$ - $$$‬,"אמריקאי, גריל, מסעדת סטייקים, מאכלי ים, ים תיכוני, אירופאי",http://meat-and-fish.ru/ru,+7 495 783-13-86,,https://meat-and-fish.ru/ru/menu/nashi-blyuda
Ruski,מוסקבה,"‪1st Krasnogvardeyskiy dr., 21/2‬ Floor 85, מוסקבה 123317 רוסיה","מס' 199 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,,4.0,475,153,98,56,81,863,"רוסי, מאכלי ים, אירופאי",ידידותי לצמחוניים,‪$$ - $$$‬,128 ₪ - 160 ₪,http://ruski.354group.com/,+7 495 777-71-11,,http://ruski.354group.com/menu
Natakhtari Cafe,מוסקבה,"‪Sretenka St., 24/2‬, מוסקבה 107045 רוסיה","מס' 204 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,151,34,15,13,10,223,גיאורגי,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,64 ₪ - 112 ₪,http://www.cafenatahtari.ru/,+7 495 643-43-23,,http://cafenatahtari.ru/menu-sretenka.html
Saperavi Cafe,מוסקבה,"‪Pokrovka St., 5‬, מוסקבה 101000 רוסיה","מס' 206 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,45.0,4.0,257,75,40,22,34,428,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"גיאורגי, בית קפה",http://www.saperavicafe.com/,+7 495 648-66-33,,https://www.saperavicafe.com/menu/
Trattoria EVI,מוסקבה,"‪Buzheninova St., 30/3‬, מוסקבה 107023 רוסיה","מס' 212 מתוך 10,982 מסעדות במוסקבה",50.0,45.0,45.0,50.0,4.5,105,12,5,1,6,129,"איטלקי, בית קפה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,21 ₪ - 61 ₪,http://www.cafe-evi.ru/,+7 495 663-54-72,6.0,https://www.cafe-evi.ru/menyu
Pauwel KWAK,מוסקבה,"‪Michurinskiy Ave., 7/1‬, מוסקבה 101000 רוסיה","מס' 213 מתוך 10,982 מסעדות במוסקבה",45.0,50.0,45.0,,4.5,86,5,5,1,3,100,"בר, אירופאי, פאב, גסטרופאב, בלגי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,58 ₪ - 96 ₪,http://kwakpub.ru/,+7 495 730-40-02,,http://kwakpub.ru/#menu
Mizandari,מוסקבה,"‪Bolotnaya Emb., 5/1‬, מוסקבה 119072 רוסיה","מס' 216 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,45.0,4.5,151,71,28,8,11,269,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,גיאורגי,http://www.mizandari.ru/,+7 903 263-99-90,,http://mizandari.ru/main-menu/
Kuvshin,מוסקבה,"‪Akademika Anokhina St., 58‬, מוסקבה 119571 רוסיה",מס' 20 מתוך 438 גיאורגי במוסקבה,45.0,45.0,40.0,45.0,4.5,124,31,23,10,4,192,גיאורגי,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,96 ₪ - 224 ₪,http://www.restoran-kuvshin.ru/,+7 495 775-47-57,,https://restoran-kuvshin.ru/menu/
Soho Rooms,מוסקבה,"‪Bolshoi Savvinskiy Lane, 12/8‬, מוסקבה 119435 רוסיה","מס' 224 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,45.0,4.5,164,39,14,4,11,232,"סיני, בר, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",$$$$,32 ₪ - 77 ₪,http://www.sohofamily.ru/,+7 495 988-74-74,,https://sohorooms.com/en/menu
Birkhaus,מוסקבה,"‪Mira Ave., 124/4‬, מוסקבה 129164 רוסיה","מס' 229 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,35.0,4.0,94,46,16,9,6,171,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, מגישה אלכוהול, שירות לשולחנות",‪$$ - $$$‬,"גרמני, בר, אירופאי, פאב, מרכז אירופאי",,+7 495 682-66-35,,
Sakhalin,מוסקבה,"‪Smolenskaya, 8‬ Azimut Hotel, מוסקבה 121099 רוסיה","מס' 234 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,,4.0,190,34,27,22,30,303,"יפני, סושי, אירופאי, פיוז'ן",אפשרויות ללא גלוטן,$$$$,5 ₪ - 256 ₪,http://sakhalin-moscow.ru/,+7 495 647-64-79,7.0,http://sakhalin-moscow.ru/wp-content/uploads/2018/12/Sakhalin_Main_RU.pdf
Mu-Mu,מוסקבה,,,,,,,4.0,117,125,48,14,11,315,,,,,,,,
eZo Georgian Cuisine,מוסקבה,"‪Kamergerskiy Ln., 6/1‬ Metro Teatralnaya, מוסקבה 125009 רוסיה","מס' 242 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,,4.0,161,44,13,13,20,251,"אוזבקי, גיאורגי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,3 ₪ - 144 ₪,http://yandex.ru/profile/162706435627,+7 967 022-77-07,,https://ezo-restoran.ru/assets/%25d1%2581hamberlain_menu.pdf
Depo Moscow,מוסקבה,"‪Lesnaya St., 20/3‬, מוסקבה 125047 רוסיה","מס' 243 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,,4.0,187,89,61,33,35,405,"איטלקי, אסייתי, מקסיקני, סיני, יפני, מרוקאי, מאכלי ים, מזון מהיר, ים תיכוני, סושי, יווני, בינלאומי, קווקזי","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,2 ₪ - 22 ₪,http://www.depomoscow.ru/,+7 495 788-88-10,7.0,
Saigon,מוסקבה,"‪Bolshaya Gruzinskaya St., 39‬, מוסקבה 123056 רוסיה","מס' 246 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,45.0,40.0,4.5,94,57,17,6,4,178,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ'",$,"בית קפה, מאכלי ים, וייטנאמי",http://saigonroyal.ru/,+7 967 021-35-79,,http://cafesaigonnew.ru/food_drink_menu/
MEGUmi,מוסקבה,"‪Novinskiy Blvd., 8/2‬ Lotte Hotel, מוסקבה 121099 רוסיה","מס' 251 מתוך 10,982 מסעדות במוסקבה",45.0,50.0,40.0,45.0,4.5,107,24,17,7,2,157,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","בראנץ', ארוחת צהריים, ארוחת ערב, משקאות",$$$$,"יפני, מאכלי ים, סושי, בריא",http://www.lottehotel.com/moscow-hotel/en/dining/restaurant-megumi.html,+7 495 287-05-20,,
Brasserie Belge 0.33,מוסקבה,"‪Sadovaya-Spasskaya St., 17/2‬ Enter From Orlikov Ln., מוסקבה 107078 רוסיה","מס' 254 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,45.0,4.0,149,57,32,20,11,269,"בלגי, בר, אירופאי, פאב, מרכז אירופאי, גסטרופאב","ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,19 ₪ - 76 ₪,http://brasserie033.ru/,+7 495 607-75-53,,http://brasserie033.ru/pivnaya-karta/butylochnoe-2/
Pinzeria by Bontempi,מוסקבה,"‪Shlyuzovaya Emb., 4‬ Metro Paveletskaya, מוסקבה 115114 רוסיה","מס' 259 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,,4.5,78,12,8,4,3,105,"איטלקי, פיצה, מאכלי ים, ים תיכוני, בית קפה, גריל, רומאי, לאציו, מרכז-איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,64 ₪ - 96 ₪,https://pinzeria.ru/ru/restaurant/shluyzovaya/?v=f9308c5d0596,+7 495 201-75-50,,https://pinzeria.ru/ru/product-category/pinca/?v=f9308c5d0596
Ararat Restaurant VDNH,מוסקבה,"‪Mira Avе., House 119‬ Pavilon 68, מוסקבה 129223 רוסיה","מס' 264 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,40.0,4.0,151,56,27,19,12,265,"ברביקיו, אירופאי, מרקים, מזרח אירופאי, ארמני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,16 ₪ - 38 ₪,http://www.restoranararat.ru/,+7 495 222-78-52,,
Brasserie Lambic,מוסקבה,"‪Vorontsovo Pole St., 11/32‬, מוסקבה 105062 רוסיה","מס' 266 מתוך 10,982 מסעדות במוסקבה",40.0,45.0,40.0,40.0,4.0,171,60,25,19,14,289,"בלגי, בר, אירופאי, פאב, מרכז אירופאי, גריל",ידידותי לצמחוניים,‪$$ - $$$‬,21 ₪ - 122 ₪,http://lambicbar.ru/,+7 495 223-01-55,,https://lambicbar.ru/menu/salad/vorontsovo-pole
Mr. Livanets,מוסקבה,"‪Glinishhevskiy Ln., 3‬, מוסקבה 125009 רוסיה","מס' 272 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,,4.0,115,42,26,11,6,200,"לבנוני, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן",‪$$ - $$$‬,96 ₪ - 128 ₪,http://www.mrlivanets.ru/,+7 495 692-99-23,,http://www.mrlivanets.ru/#menu-popup
Jonjoli,מוסקבה,"‪Tverskaya St, 20/1‬ entrance off of Nastasyinsky pereulok, מוסקבה 125009 רוסיה","מס' 273 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,45.0,4.0,339,235,110,52,48,784,מזרח אירופאי,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,"2,389 ₪ - 4,096 ₪",http://ch1ef.ru/restaurant/jonjoli,+7 495 792-70-73,,https://ch1ef.ru/restaurant/jonjoli/menu
Noev Kovcheg,מוסקבה,"‪Malyy Ivanovskiy Pereulok, 7-9 st1‬, מוסקבה 109028 רוסיה","מס' 276 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,45.0,4.5,120,45,13,11,8,197,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"מזרח אירופאי, ארמני",http://www.noevkovcheg.ru/,+7 985 770-77-77,,https://noevkovcheg.ru/restaurant/menu/
AnderSon,מוסקבה,"‪V. Krasnoselskaya, 7/2‬, מוסקבה 107140 רוסיה","מס' 281 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,105,17,6,4,8,140,"איטלקי, ים תיכוני, אירופאי, רוסי, מרכז אירופאי, בית קפה","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,32 ₪ - 96 ₪,http://cafe-anderson.ru/cafe/krasnoselskaya/,+7 929 503-08-48,,https://cafe-anderson.ru/msk/menu/
Mollusca na Patrikah,מוסקבה,"‪Bolshoi Kozikhinskiy Ln., 19/6‬, מוסקבה 123001 רוסיה",מס' 44 מתוך 526 מזרח אירופאי במוסקבה,50.0,50.0,45.0,,4.5,57,12,5,1,2,77,"מאכלי ים, ים תיכוני, אירופאי, מזרח אירופאי","ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,96 ₪ - 160 ₪,http://mollusca.ru/patriki/menu/mussels,+7 495 297-22-22,,http://mollusca.ru/menu.html
Masters&Margaritas,מוסקבה,"‪Pyatnitskaya St., 5‬, מוסקבה 115035 רוסיה","מס' 289 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,59,17,7,3,1,87,"בר, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,26 ₪ - 154 ₪,http://mmbar.ru/ru,+7 915 189-94-63,,http://mmbar.ru/ru/menu
Buloshnaya,מוסקבה,"‪Zhitnaya St., 10‬ Metro: Oktyabrskaya, Serpukhovskaya, Dobryninskaya, מוסקבה 119049 רוסיה","מס' 294 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,45.0,4.5,79,19,3,2,5,108,"ים תיכוני, אירופאי, רוסי, צרפתי, פאב",ידידותי לצמחוניים,‪$$ - $$$‬,6 ₪ - 112 ₪,http://www.buloshnaya.ru/,+7 499 238-30-10,,http://buloshnaya.ru/wp-content/uploads/2020/12/menu.pdf
MEATless,מוסקבה,"‪Pyatnitskaya St., 26‬, מוסקבה 115035 רוסיה","מס' 296 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,,4.0,145,76,44,16,22,303,"גריל, מסעדת סטייקים, ברביקיו, אירופאי","ארוחת צהריים, משקאות",‪$$ - $$$‬,64 ₪ - 96 ₪,http://ch1ef.ru/restaurants/meatless/,+7 495 951-94-40,,https://ch1ef.ru/restaurant/meatless/menu
Cafe Tchaikovsky,מוסקבה,"‪Triumfalnaya Sq, House 4/31‬ Concert Hall, מוסקבה רוסיה","מס' 302 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,45.0,4.0,125,82,34,21,12,274,"איטלקי, אירופאי, בית קפה, רוסי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,96 ₪ - 128 ₪,http://ginza.ru/msk/restaurant/chaikovskiy,+7 495 699-91-14,,
Dushes,מוסקבה,"‪Bartenevskaya St., 39‬, מוסקבה 117042 רוסיה","מס' 303 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,121,18,7,2,13,161,"אזרבייג'אני, בר, מאכלי ים, ברביקיו, פאב","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל",‪$$ - $$$‬,83 ₪ - 96 ₪,http://www.dushes-cafe.ru/,+7 985 220-99-88,,https://dushes-cafe.ru/menu-restorana.pdf
Bocconcino,מוסקבה,"‪Strastnoi Blvd., 7/1‬, מוסקבה 127006 רוסיה",מס' 25 מתוך 566 פיצה במוסקבה,45.0,40.0,40.0,45.0,4.0,164,112,35,19,14,344,"איטלקי, פיצה, מאכלי ים, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,51 ₪ - 96 ₪,http://www.bocconcino.ru/,+7 926 926-59-26,7.0,https://www.bocconcino.ru/restaraunt_menu/
Jamie's Italian,מוסקבה,,,,,,,4.0,386,258,165,73,52,934,,,,,,,,
Shater,מוסקבה,,,,,,,4.0,160,107,57,22,24,370,,,,,,,,
Zhurfak,מוסקבה,"‪Bolshoy Afanasyevskiy Lane, 3‬ Metro Kropotkinskaya, מוסקבה 119019 רוסיה","מס' 319 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,45.0,4.5,102,32,10,12,7,163,"אירופאי, רוסי, מזרח אירופאי, בר, פאב, מרכז אירופאי",ידידותי לצמחוניים,‪$$ - $$$‬,32 ₪ - 96 ₪,http://jurfak-cafe.ru/,+7 901 594-41-61,,http://jurfak-cafe.ru/index.php/menu
Wine bazar,מוסקבה,"‪Komsomolskiy Ave., 14/1-2‬, מוסקבה רוסיה","מס' 324 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,119,15,10,6,8,158,"בר, מאכלי ים, אירופאי, בר יין, פאב",ידידותי לצמחוניים,‪$$ - $$$‬,45 ₪ - 96 ₪,http://vinniybazar.ru/,+7 499 246-64-66,,
Uzbekistan,מוסקבה,"‪Neglinnaya St., 29‬, מוסקבה 127051 רוסיה",מס' 14 מתוך 222 פיוז'ן במוסקבה,45.0,40.0,40.0,45.0,4.0,125,94,28,12,18,277,"אסייתי, מזרח תיכוני, מזרח אירופאי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל",$$$$,3 ₪ - 8 ₪,http://www.uzbek-rest.ru/,+7 495 624-60-53,,
Dionis,מוסקבה,"‪Mikluho-Maklaya St., 3‬, מוסקבה 117198 רוסיה","מס' 332 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,45.0,45.0,4.5,106,26,10,8,7,157,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",‪$$ - $$$‬,"סיני, הודי, פרואני, יפני, אסייתי, מזרח אירופאי, מרכז אירופאי, לטיני",http://dioniscafe.ru/,+7 495 363-41-89,,https://dioniscafe.ru/menu
Varenichnaya №1,מוסקבה,"‪ul. Nikolskaya 11-13, Bdg. 2‬, מוסקבה 109012 רוסיה","מס' 46 מתוך 1,403 בית קפה במוסקבה",40.0,35.0,40.0,,3.5,219,170,99,47,60,595,"אוקראיני, בית קפה, רוסי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,"666 ₪ - 2,082 ₪",http://varenichnaya.ru/,+7 962 988-41-63,,http://varenichnaya.ru/nashe-menyu/
Buono Restaurant,מוסקבה,,,,,,,4.0,181,84,44,33,21,363,,,,,,,,
Madame Wong,מוסקבה,"‪Lesnaya St., 7‬, מוסקבה 125047 רוסיה","מס' 341 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,,4.0,91,57,33,14,5,200,"אסייתי, סינגפורי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,16 ₪ - 170 ₪,http://www.madamewong.ru/,+7 495 280-15-66,,http://www.madamewong.ru/menu
Amarena Albero,מוסקבה,"‪Khodynskiy Blvd.,2‬, מוסקבה 125252 רוסיה","מס' 344 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,35.0,,4.5,93,6,8,3,6,116,"איטלקי, אירופאי, פיצה","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,19 ₪ - 96 ₪,http://amarena.alberogroup.ru/,+7 963 666-65-63,,http://amarena.alberogroup.ru/#menu
Batoni Cafe,מוסקבה,"‪Novoslobodskaya st., 18‬, מוסקבה 127055 רוסיה","מס' 349 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,45.0,4.5,131,38,20,17,7,213,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,"מזרח אירופאי, קווקזי, גיאורגי",http://www.batoni-kafe.ru/,+7 499 978-84-73,,https://www.batoni-kafe.ru/gruzinskaya-kukhnya-dostavka/
Cheers,מוסקבה,"‪Trekhgorny Val, 14/1‬, מוסקבה 123022 רוסיה","מס' 354 מתוך 10,982 מסעדות במוסקבה",50.0,40.0,40.0,,4.5,35,12,1,2,1,51,ידידותי לצמחוניים,"שעות הלילה המאוחרות, משקאות, ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"בינלאומי, אמריקאי, מאכלי ים, פאב, מרקים",https://www.facebook.com/craftcafecheers,+7 499 665-74-75,,
Bar BQ Cafe,מוסקבה,"‪Leningradskoe Hwy., 16A/4‬, מוסקבה 125171 רוסיה","מס' 356 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,45.0,,4.5,120,12,5,3,15,155,"איטלקי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,64 ₪ - 96 ₪,http://barbqcafe.ru/,+7 495 258-09-95,,http://barbqcafe.ru/menu/
Restaurant La Scarpetta,מוסקבה,"‪Obolenskiy St., 9‬, מוסקבה רוסיה","מס' 362 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,50.0,4.0,103,42,22,7,11,185,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"איטלקי, מאכלי ים, אירופאי",http://www.lascarpetta.ru/,+7 499 246-62-28,,http://www.lascarpetta.ru/Main.pdf
Restaurant-Yacht Lastochka,מוסקבה,"‪Luzhnetskaya Embankment 24/5‬ Luzhniki South Pier, מוסקבה 119072 רוסיה","מס' 363 מתוך 10,982 מסעדות במוסקבה",45.0,45.0,40.0,45.0,4.5,79,22,6,6,2,115,"מאכלי ים, אירופאי, איטלקי, יפני, ים תיכוני, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,160 ₪ - 192 ₪,http://restoran-lastochka.ru/,+7 495 778-89-94,,
Cafe Natakhtari,מוסקבה,"‪Bolshoi Cherkasskiy Ln., 13/4‬, מוסקבה 109012 רוסיה",מס' 29 מתוך 438 גיאורגי במוסקבה,45.0,45.0,45.0,,4.0,134,29,13,12,16,204,גיאורגי,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,64 ₪ - 96 ₪,http://www.cafenatahtari.ru/,+7 495 924-94-44,7.0,https://www.cafenatahtari.ru/menu-bolshoy-cherkassky.html
Beer Pairing,מוסקבה,"‪Lesnaya, 20/6‬, מוסקבה 125047 רוסיה","מס' 371 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,,4.5,66,3,4,5,6,84,"גסטרופאב, מאכלי ים, ברביקיו, גריל, עכשווי",אפשרויות לטבעונים,‪$$ - $$$‬,6 ₪ - 128 ₪,http://beerpairingmsk.ru/,+7 909 999-88-82,7.0,https://new.beerpairingmsk.ru/new_menu/
Cocktailnaya Bar,מוסקבה,"‪Tsvetnoy Blvd, 25‬ Building 2, מוסקבה 127051 רוסיה","מס' 374 מתוך 10,982 מסעדות במוסקבה",50.0,50.0,50.0,,5.0,43,6,0,0,1,50,"בר, אירופאי, גריל, גסטרופאב",ידידותי לצמחוניים,‪$$ - $$$‬,19 ₪ - 61 ₪,https://www.facebook.com/cocktailnaya/,+7 964 507-00-33,,https://www.facebook.com/pg/cocktailnaya/menu/
Petrov & Vasechka,מוסקבה,"‪Tsvetnoi Blvd., 24 /1‬, מוסקבה 127051 רוסיה",מס' 25 מתוך 285 עכשווי במוסקבה,45.0,50.0,45.0,,4.5,54,11,3,0,2,70,"בר, אירופאי, עכשווי, גסטרופאב",ארוחת ערב,‪$$ - $$$‬,51 ₪ - 96 ₪,http://www.facebook.com/petrovivasechka,+7 968 710-77-70,,http://romakhin.ru/piv/
White Sun of the Desert,מוסקבה,"‪Neglinnaya St., 29‬, מוסקבה 127051 רוסיה",מס' 13 מתוך 384 מזרח תיכוני במוסקבה,45.0,45.0,40.0,45.0,4.0,125,59,29,13,11,237,"אסייתי, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים",$$$$,171 ₪ - 341 ₪,http://www.bsp-rest.ru/,+7 495 625-33-93,,
China Club,מוסקבה,"‪Krasina St., 21‬, מוסקבה 123056 רוסיה","מס' 386 מתוך 10,982 מסעדות במוסקבה",45.0,50.0,40.0,45.0,4.5,57,34,8,0,3,102,"סיני, אסייתי, מאכלי ים, אירופאי, גריל",ידידותי לצמחוניים,$$$$,160 ₪ - 160 ₪,http://www.novikovgroup.ru/restaurants/china-club/,+7 495 232-27-78,,
Grabli,מוסקבה,,,,,,,4.0,148,96,42,18,30,334,,,,,,,,
Home Cafe,מוסקבה,"‪Pyatnitskaya st., 9/28/1‬, מוסקבה 115184 רוסיה","מס' 393 מתוך 10,982 מסעדות במוסקבה",45.0,40.0,40.0,45.0,4.0,111,63,31,23,9,237,"אירופאי, בית קפה, רוסי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,64 ₪ - 96 ₪,http://homecafe.rest/,+7 495 951-17-34,,http://homecafe.rest/#menu
Osteria Mario,מוסקבה,"‪Teatralny Dr., 5/1‬ TSDM, 4th floor, מוסקבה 109012 רוסיה",מס' 36 מתוך 566 פיצה במוסקבה,,,,,4.5,72,5,9,6,4,96,"איטלקי, פיצה, אירופאי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,"495 ₪ - 4,096 ₪",http://osteriamario.ru/,+7 495 790-70-90,,http://osteriamario.ru/menu/
TAP & BARREL PUB,מוסקבה,"‪Bolshaya Dmitrovka St., 13‬, מוסקבה 115487 רוסיה",מס' 41 מתוך 659 גריל במוסקבה,45.0,45.0,40.0,50.0,4.0,143,69,31,12,23,278,"בר, אירופאי, גריל, פאב","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,19 ₪ - 96 ₪,http://tbpub.ru/,+7 495 636-29-04,,http://publifegroup.ru/assets/files/tap_menu.pdf
Gans i Marta,מוסקבה,,,,,,,4.5,78,24,18,6,5,131,,,,,,,,
IL Pizzaiolo,מוסקבה,"‪Volkhonka Street 6‬ metro Borovitskaya, מוסקבה 119019 רוסיה","מס' 409 מתוך 10,982 מסעדות במוסקבה",40.0,40.0,40.0,,4.5,56,17,10,4,3,90,"איטלקי, פיצה, אירופאי, מרכז אירופאי",ידידותי לצמחוניים,‪$$ - $$$‬,38 ₪ - 96 ₪,http://ilpizzaiolo.ru/,+7 495 697-25-15,,
Express Buffet,מוסקבה,"‪Komsomolskaya Sq., 3‬, מוסקבה 107140 רוסיה","מס' 414 מתוך 10,982 מסעדות במוסקבה",40.0,45.0,40.0,,4.5,64,6,6,3,3,82,"רוסי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,13 ₪ - 22 ₪,http://www.express-bufet.com/,+7 499 404-04-00,,
