Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Zé dos Cornos,מחוז ליסבון,"‪Beco dos Surradores 5‬, ליסבון 1100-591 פורטוגל","מס' 250 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,40.0,4.5,381,252,48,16,9,706,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","אוכל לקחת, נגישות לכיסא גלגלים, הזמנות, ישיבה, חניה ברחוב, מגישה אלכוהול, יין ובירה, Wi-fi חינם, שירות לשולחנות",$,"ברביקיו, אירופאי, פורטוגזית, גריל",http://www.facebook.com/ZeCornos,+351 21 886 9641,,
Agua Pela Barba,מחוז ליסבון,"‪Rua do Almada 29 31‬, ליסבון 1200-020 פורטוגל","מס' 253 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,,4.5,187,54,14,8,9,272,"מאכלי ים, בינלאומי, בריא","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 72 ₪,http://www.facebook.com/aguapelabarbarestaurante/,+351 21 346 1376,,
Brooklyn,מחוז ליסבון,,,,,,,4.5,146,82,10,8,4,250,,,,,,,,
Cerveja Canil,מחוז ליסבון,"‪Rua dos Douradores 133‬, ליסבון 1100-204 פורטוגל","מס' 263 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,,5.0,86,15,1,0,2,104,"פאב מבשלה, בר, פאב, בינלאומי","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,22 ₪ - 72 ₪,http://www.cervejacanil.com/,+351 21 887 3321,,https://www.thefork.pt/restaurante/cerveja-canil/471587
A Carvoaria,מחוז ליסבון,"‪Rua Maria Andrade 6-8‬, ליסבון 1170-216 פורטוגל","מס' 265 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,40.0,4.5,444,246,36,17,20,763,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","הזמנות, ישיבה, מציעה כיסאות אוכל לתינוקות, מגישה אלכוהול, בר מלא, Wi-fi חינם, שירות לשולחנות",‪$$ - $$$‬,מסעדת סטייקים,http://www.facebook.com/pages/Carvoaria%20Jacto/211069485674033/,,,
By The Wine,מחוז ליסבון,"‪Rua das Flores 41-43‬ Chiado, ליסבון 1200-193 פורטוגל","מס' 271 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,50.0,4.5,709,371,69,39,27,"1,215","אירופאי, פורטוגזית, ים תיכוני, בר יין","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,43 ₪ - 108 ₪,http://bythewine.pt/,+351 21 342 0319,7.0,
Jardim dos Sentidos,מחוז ליסבון,,,,,,,4.5,394,208,66,17,13,698,,,,,,,,
Cerveteca Lisboa,מחוז ליסבון,"‪Praca das Flores 62‬ Principe Real, ליסבון 1200-192 פורטוגל","מס' 280 מתוך 4,689 מסעדות בליסבון",40.0,45.0,40.0,40.0,4.5,142,52,11,2,2,209,משקאות,"ישיבה, מגישה אלכוהול, Wi-fi חינם, מקבל כרטיסי אשראי",‪$$ - $$$‬,"בר, פאב",http://www.cervetecalisboa.com/,,,
O Cantinho de Sao Jose,מחוז ליסבון,,,,,,,4.5,217,124,16,9,12,378,,,,,,,,
Cervejaria Liberdade,מחוז ליסבון,"‪Avenida da Liberdade 185‬, ליסבון 1250-141 פורטוגל",מס' 38 מתוך 266 מאכלי ים בליסבון,45.0,45.0,40.0,40.0,4.5,284,176,40,27,13,540,"מאכלי ים, פורטוגזית","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,"102 ₪ - 1,024 ₪",http://www.tivolihotels.com/pt/tivoli-avenida-liberdade-lisboa/restaurants/cervejaria-liberdade,+351 933 001 457,,https://www.tripadvisor.co.il/Restaurant_Review-g189158-d1500681-Reviews-Cervejaria_Liberdade-Lisbon_Lisbon_District_Central_Portugal.html#
Rua - Principe Real,מחוז ליסבון,"‪Rua de O Seculo 149A‬, ליסבון 1200-434 פורטוגל","מס' 301 מתוך 4,689 מסעדות בליסבון",50.0,50.0,45.0,,5.0,71,6,2,0,0,79,"פרואני, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 144 ₪,http://www.ruaprincipereal.com/,+351 21 406 5099,,https://www.tripadvisor.co.il/Restaurant_Review-g189158-d13234249-Reviews-Rua_Principe_Real-Lisbon_Lisbon_District_Central_Portugal.html#
Sukhothai,מחוז ליסבון,"‪Rua da Atalaia 77‬ Bairro Alto, ליסבון 1200-038 פורטוגל",מס' 2 מתוך 33 תאילנדי בליסבון,45.0,45.0,40.0,40.0,4.5,387,105,59,25,18,594,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"אסייתי, תאילנדי, בריא",http://www.facebook.com/Thairestaurantlisbon/,+351 21 343 2159,,
Allfama Too,מחוז ליסבון,"‪Largo Sao Rafael 7‬, ליסבון 1100-559 פורטוגל","מס' 305 מתוך 4,689 מסעדות בליסבון",40.0,45.0,40.0,,4.5,299,161,36,15,20,531,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"פאב מבשלה, ספרדי, פורטוגזית",http://www.facebook.com/pages/Allfama-Too/1842247722681249,+351 918 228 570,,
O Funil,מחוז ליסבון,"‪Avenida Elias Garcia 82A‬ R/c, ליסבון 1050-100 פורטוגל","מס' 310 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,45.0,4.5,317,145,32,18,20,532,"עכשווי, ים תיכוני, אירופאי, פורטוגזית","אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 162 ₪,http://www.ofunil.pt/,+351 21 096 8912,,
A Primavera do Jeronimo,מחוז ליסבון,"‪Travessa da Espera 34‬, ליסבון 1200-176 פורטוגל","מס' 313 מתוך 4,689 מסעדות בליסבון",45.0,40.0,45.0,40.0,4.5,242,151,41,12,11,457,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","הזמנות, ישיבה, מגישה אלכוהול, שירות לשולחנות",‪$$ - $$$‬,"ים תיכוני, אירופאי, פורטוגזית",http://pt-pt.facebook.com/PrimaveraJeronimo,+351 21 342 0477,,
A Tasquinha do Lagarto,מחוז ליסבון,"‪Rua de Campolide Nº 258‬, ליסבון 1070-039 פורטוגל","מס' 207 מתוך 2,778 אירופאי בליסבון",45.0,40.0,45.0,35.0,4.5,282,209,42,9,9,551,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות","הזמנות, ישיבה, טלוויזיה, מציעה כיסאות אוכל לתינוקות, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"ים תיכוני, אירופאי, פורטוגזית",http://pt-pt.facebook.com/tasquinhadolagarto,+351 21 388 3202,,
Sapore,מחוז ליסבון,"‪Avenida Sidonio Pais 2-B‬, ליסבון 1050-214 פורטוגל","מס' 323 מתוך 4,689 מסעדות בליסבון",40.0,40.0,45.0,35.0,4.5,280,208,61,13,10,572,"איטלקי, פיצה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,25 ₪ - 72 ₪,http://www.sapore.pt/,+351 21 314 0434,,
Taberna Moderna,מחוז ליסבון,,,,,,,4.5,589,280,65,30,40,"1,004",,,,,,,,
Suba,מחוז ליסבון,,,,,,,5.0,94,12,4,0,2,112,,,,,,,7.0,
Mar Ao Carmo,מחוז ליסבון,"‪Largo do Carmo 21‬, ליסבון 1200-092 פורטוגל","מס' 332 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,,4.5,836,321,81,32,30,"1,300","מאכלי ים, ים תיכוני, אירופאי, פורטוגזית","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 162 ₪,https://www.facebook.com/maraocarmo,+351 21 342 1305,,
Al Garage,מחוז ליסבון,"‪Rua Castilho 63‬, ליסבון 1250-068 פורטוגל","מס' 335 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,,4.5,444,180,59,18,23,724,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"לטיני, איטלקי, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי",http://algarage.pt/,+351 21 191 9176,,
Restaurante Bastardo,מחוז ליסבון,"‪Rua Betesga 3‬, ליסבון 1100-090 פורטוגל","מס' 340 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,45.0,4.5,606,297,96,40,39,"1,078","ים תיכוני, אירופאי, עכשווי, פורטוגזית","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 162 ₪,http://www.restaurantebastardo.com/,+351 21 324 0993,,https://www.tripadvisor.co.il/Restaurant_Review-g189158-d7075483-Reviews-Restaurante_Bastardo-Lisbon_Lisbon_District_Central_Portugal.html#
JNcQUOI Avenida,מחוז ליסבון,,,,,,,4.5,647,188,83,37,36,991,,,,,,,7.0,
Ground Burger,מחוז ליסבון,"‪Avenida Antonio Augusto de Aguiar 148A‬ São Sebastião Da Pedreira, ליסבון 1050-021 פורטוגל","מס' 348 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,,4.5,662,304,78,38,24,"1,106","אמריקאי, בר",ידידותי לצמחוניים,‪$$ - $$$‬,36 ₪ - 90 ₪,http://www.groundburger.com/,+351 21 371 7171,,https://www.groundburger.com/loja/
Grelha do Carmo,מחוז ליסבון,,,,,,,4.0,231,146,33,19,18,447,,,,,,,,
Koppu Ramen,מחוז ליסבון,"‪Rua Gustavo de Matos Sequeira 30‬, ליסבון 1200-215 פורטוגל","מס' 355 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,,4.5,89,61,10,4,3,167,"יפני, אסייתי, מרקים","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,32 ₪ - 65 ₪,http://www.koppu.pt/,+351 21 390 0043,,https://www.koppu.pt/menu
Santa Rita,מחוז ליסבון,,,,,,,4.0,475,293,90,38,33,929,,,,,,,,
Graca 77 - Restaurante,מחוז ליסבון,"‪Largo da Graca 77‬, ליסבון 1170-165 פורטוגל","מס' 363 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,,4.5,217,60,18,17,16,328,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"ים תיכוני, אירופאי, בריא, פורטוגזית",http://www.facebook.com/GRA%C3%87A-77-253802271688277/,+351 21 134 8839,,
Aron Sushi,מחוז ליסבון,"‪Rua Eng. Vieira Da Silva‬ Mercado 31 De Janeiro, ליסבון 1050-148 פורטוגל","מס' 366 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,40.0,4.5,182,74,29,7,8,300,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"סושי, יפני, אסייתי",http://www.aronsushi.pt/,+351 21 354 0286,,
Vegan Story,מחוז ליסבון,"‪Rua Cais das Naus 12 A‬ Cook Room ou Dark Kitchen, ליסבון 1150-095 פורטוגל","מס' 371 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,35.0,4.5,118,61,16,6,0,201,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",$,"אירופאי, בריא",https://veganstory.negocio.site/?utm_source=gmb&utm_medium=referral,+351 21 587 6997,6.0,https://www.facebook.com/OasisVegetariano
Ternura Boemia,מחוז ליסבון,,,,,,,5.0,43,0,0,0,0,43,,,,,,,,
Tapas n’ Friends Sé,מחוז ליסבון,,,,,,,4.5,354,130,39,29,23,575,,,,,,,,
Hamburgueria 21,מחוז ליסבון,"‪Avenida Joao XXI 45A‬, ליסבון 1000-299 פורטוגל","מס' 392 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,40.0,4.5,126,85,13,4,4,232,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, מציעה כיסאות אוכל לתינוקות, נגישות לכיסא גלגלים, מגישה אלכוהול, Wi-fi חינם, שירות לשולחנות",$,"ידידותי לצמחוניים, אפשרויות לטבעונים",http://www.facebook.com/hamburgueria21,+351 21 840 0562,,
Boa-Bao,מחוז ליסבון,,,,,,,4.5,584,305,113,43,37,"1,082",,,,,,,7.0,
Restaurante O Aregos,מחוז ליסבון,,,,,,,4.5,111,75,10,4,4,204,,,,,,,,
Sol e Pesca,מחוז ליסבון,"‪Rua Nova do Carvalho 44‬ Bairro Alto, ליסבון 1200-292 פורטוגל","מס' 270 מתוך 2,778 אירופאי בליסבון",40.0,40.0,40.0,45.0,4.0,249,207,48,15,17,536,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",$,"מאכלי ים, ים תיכוני, אירופאי, פורטוגזית",http://www.solepesca.com/,+351 21 346 7203,,
Graca do Vinho,מחוז ליסבון,,,,,,,4.5,140,47,5,2,6,200,,,,,,,,
Restaurante BarAlto,מחוז ליסבון,"‪Rua do Diario de Noticias 31‬, ליסבון 1200-141 פורטוגל","מס' 409 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,45.0,4.0,334,168,54,32,27,615,"ים תיכוני, אירופאי, פורטוגזית","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 108 ₪,http://www.facebook.com/restaurantebaraltolisboa,+351 914 024 178,,
La Vita è Bella,מחוז ליסבון,"‪Rua da Prata No 113‬, ליסבון 1100-414 פורטוגל","מס' 422 מתוך 4,689 מסעדות בליסבון",40.0,45.0,40.0,,4.5,745,217,92,54,80,"1,188","איטלקי, פיצה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 108 ₪,http://fullest.pt/restaurantes/la-vita-e-bella/,+351 21 346 0253,,https://www.tripadvisor.co.il/Restaurant_Review-g189158-d12828246-Reviews-La_Vita_e_Bella-Lisbon_Lisbon_District_Central_Portugal.html#
Restaurante Ortónimo,מחוז ליסבון,"‪Rua Capitao Renato Baptista 2‬, ליסבון 1150-087 פורטוגל","מס' 426 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,,4.5,77,12,4,0,2,95,"ים תיכוני, אירופאי, פורטוגזית, מאכלי ים",ידידותי לצמחוניים,‪$$ - $$$‬,54 ₪ - 90 ₪,http://www.facebook.com/OrtonimoRestaurant/,+351 927 395 001,,https://www.thefork.pt/restaurante/ortonimo/501901
Restaurante Ouro,מחוז ליסבון,"‪Rua Aurea 100‬, ליסבון 1100-063 פורטוגל","מס' 431 מתוך 4,689 מסעדות בליסבון",40.0,45.0,40.0,40.0,4.0,236,183,40,21,19,499,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"ים תיכוני, אירופאי, פורטוגזית",http://www.mystoryhotels.com/,+351 21 340 0341,,
Pavilhão Chinês,מחוז ליסבון,,,,,,,4.0,303,267,74,22,32,698,,,,,,,,
Marco,מחוז ליסבון,"‪Largo de Santos 14 D‬, ליסבון 1200-808 פורטוגל","מס' 303 מתוך 2,778 אירופאי בליסבון",40.0,40.0,40.0,40.0,4.0,132,120,25,13,8,298,"ארוחת צהריים, ארוחת ערב, משקאות","הזמנות, ישיבה, טלוויזיה, מציעה כיסאות אוכל לתינוקות, נגישות לכיסא גלגלים, מגישה אלכוהול, בר מלא, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות, יין ובירה, בסגנון משפחתי",‪$$ - $$$‬,"אירופאי, פורטוגזית",http://www.restaurantemarco.pt/,+351 21 395 0966,7.0,
O Talho,מחוז ליסבון,"‪Rua Carlos Testa 1B‬ Avenidas Novas - Lisboa, ליסבון 1050-046 פורטוגל","מס' 444 מתוך 4,689 מסעדות בליסבון",45.0,45.0,40.0,45.0,4.5,622,342,113,56,30,"1,163","מסעדת סטייקים, אירופאי, פורטוגזית, גריל, עכשווי",אפשרויות ללא גלוטן,‪$$ - $$$‬,72 ₪ - 181 ₪,http://www.otalho.pt/,+351 21 315 4105,7.0,https://www.otalho.pt/menu
Union Portugal,מחוז ליסבון,,,,,,,5.0,66,10,1,1,1,79,,,,,,,,
Restaurante Sabor Lisboa,מחוז ליסבון,,,,,,,4.0,120,91,17,12,8,248,,,,,,,,
Guarda Mor,מחוז ליסבון,,,,,,,4.5,158,70,17,2,8,255,,,,,,,,
Tapas n' Friends Rossio,מחוז ליסבון,"‪Calcada Do Carmo, 21‬, ליסבון 1200-155 פורטוגל","מס' 456 מתוך 4,689 מסעדות בליסבון",40.0,45.0,40.0,,4.0,215,97,35,27,27,401,"פורטוגזית, בר, ים תיכוני, ספרדי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 54 ₪,http://fullest.pt/restaurantes/tapasrossio/,+351 21 347 0557,,https://www.tripadvisor.co.il/Restaurant_Review-g189158-d13172076-Reviews-Tapas_n_Friends_Rossio-Lisbon_Lisbon_District_Central_Portugal.html#
Adega das Gravatas,מחוז ליסבון,"‪Travessa do Pregoeiro 15‬ Carnide, ליסבון 1600-587 פורטוגל","מס' 461 מתוך 4,689 מסעדות בליסבון",45.0,40.0,40.0,35.0,4.0,351,427,68,24,24,894,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, אירופאי, פורטוגזית",http://www.adegadasgravatas.com/,+351 21 714 3622,,
Lezíria Casa de Petiscos,מחוז ליסבון,,,,,,,4.5,67,20,2,1,1,91,,,,,,,,
Tasca da Esquina,מחוז ליסבון,"‪Rua Domingos Sequeira 41C‬, ליסבון 1350-119 פורטוגל","מס' 469 מתוך 4,689 מסעדות בליסבון",40.0,40.0,35.0,40.0,4.0,320,222,90,47,22,701,פורטוגזית,"ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 144 ₪,http://www.tascadaesquina.com/,+351 21 099 3939,,https://tascadaesquina.com/pt-pt/ementa/
Taverna Alfacinha,מחוז ליסבון,,,,,,,4.5,147,30,12,11,13,213,,,,,,,,
7Bicas,מחוז ליסבון,,,,,,,4.5,141,37,8,10,7,203,,,,,,,,
Delfina - Cantina Portuguesa,מחוז ליסבון,,,,,,,4.0,128,76,33,7,11,255,,,,,,,7.0,
Restaurante Tascardoso,מחוז ליסבון,,,,,,,4.0,296,261,48,32,64,701,,,,,,,,
Povo,מחוז ליסבון,,,,,,,4.0,426,323,88,28,44,909,,,,,,,,
Salmoura,מחוז ליסבון,,,,,,,5.0,67,5,3,0,1,76,,,,,,,,
SEEN by Olivier Lisboa,מחוז ליסבון,,,,,,,4.5,175,45,24,10,21,275,,,,,,,7.0,
Annapurna,מחוז ליסבון,"‪Avenida Almirante Reis 179a‬, ליסבון 1000-048 פורטוגל","מס' 499 מתוך 4,689 מסעדות בליסבון",45.0,45.0,45.0,40.0,4.5,79,34,10,0,2,125,"הודי, נפאלי, אסייתי, מזרח תיכוני, פקיסטני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 65 ₪,http://www.annapurna.com.pt/,+351 21 847 9244,,http://annapurna.com.pt/menu-4/
Honorato Belém,מחוז ליסבון,,,,,,,4.0,228,247,74,23,18,590,,,,,,,,
O Purista Barbiere,מחוז ליסבון,,,,,,,4.5,96,33,7,3,1,140,,,,,,,,
Wiener Wiaz Haus,וינה,"‪Karlsgasse 22‬ 1040 Wien, וינה 1040 אוסטריה","מס' 2 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,988,278,37,11,13,"1,327","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"גרמני, אירופאי, מרכז אירופאי",http://www.wiener-wiazhaus.com/,+43 1 5054507,5.0,
Sixta Restaurant Bar,וינה,"‪Schoenbrunner Strasse 21‬, וינה 1050 אוסטריה","מס' 3 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,40.0,4.5,786,134,19,8,14,961,"אוסטרי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,24 ₪ - 109 ₪,http://www.sixta-restaurant.at/,43-15852856,,http://www.sixta-restaurant.at/speisekarte.htm
Spice of India,וינה,"‪Margaretenstrasse 49‬ Margaretenstrasse ecke Kleinneugasse, וינה 1040 אוסטריה","מס' 6 מתוך 3,899 מסעדות בוינה",45.0,50.0,45.0,,5.0,456,64,15,4,7,546,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"הודי, אסייתי, בריא",http://www.spiceofindia.at/,+43 1 9290935,,https://www.spiceofindia.at/menue/
Om namo,וינה,"‪Spengergasse 22‬, וינה 1050 אוסטריה","מס' 14 מתוך 3,899 מסעדות בוינה",50.0,50.0,50.0,,5.0,271,43,4,3,3,324,"הודי, אסייתי, מעדנייה","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,7 ₪ - 181 ₪,http://omnamo.at/,+43 1 2860914,,https://www.tripadvisor.co.il/Restaurant_Review-g190454-d12193263-Reviews-Om_namo-Vienna.html#
Vienna Sausage,וינה,"‪Schottenring 1‬, וינה 1010 אוסטריה","מס' 19 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,,4.5,384,59,20,4,11,478,"אוסטרי, מזון מהיר","ארוחת צהריים, ארוחת ערב",$,11 ₪ - 18 ₪,http://www.viennasausage.at/,+43 1 3100907,,
La Sosta,וינה,"‪Schauflergasse 6‬, וינה 1010 אוסטריה",מס' 2 מתוך 519 איטלקי בוינה,45.0,45.0,45.0,,4.5,523,107,34,11,23,698,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, נפוליטני",https://www.facebook.com/LaSostaVienna,+43 1 5329126,6.0,http://www.lasosta.at/
DiningRuhm,וינה,"‪Lambrechtgasse 9‬ 1040 Vienna, וינה 1040 אוסטריה",מס' 2 מתוך 97 פיוז'ן בוינה,50.0,45.0,45.0,,4.5,157,24,12,2,2,197,"יפני, בינלאומי, אסייתי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,217 ₪ - 361 ₪,http://diningruhm.at/,+43 1 9452224,5.0,https://www.diningruhm.at/speisen
Casino Restaurant Wien,וינה,"‪Kaerntner Strasse 41‬ Casino Wien, וינה 1010 אוסטריה","מס' 32 מתוך 3,899 מסעדות בוינה",45.0,50.0,45.0,50.0,4.5,491,68,23,5,17,604,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",ארוחת ערב,$$$$,"אוסטרי, אירופאי, מרכז אירופאי, בינלאומי",http://www.casinos.at/casinos/wien/casino-restaurant,+43 1 5124836,,https://www.casinos.at/casinos/wien/casino-restaurant
Mini Restaurant,וינה,"‪Marchettigasse 11‬, וינה 1060 אוסטריה","מס' 33 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,"1,410",348,99,43,23,"1,923","בינלאומי, אירופאי, פאב, ברים עם אוכל","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 90 ₪,http://www.minirestaurant.at/,+43 660 8367783,,
Restaurant Marks,וינה,"‪Neustiftgasse 82‬ 1070 Vienna, וינה 1070 אוסטריה","מס' 36 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,245,73,25,9,4,356,"אוסטרי, בר, אירופאי, פיוז'ן, מרכז אירופאי","אפשרויות לטבעונים, ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 72 ₪,http://www.restaurant-marks.at/,+43 1 5223290,,https://www.restaurant-marks.at/speisekarte/
Gasthaus Woracziczky,וינה,"‪Spengergasse 52‬ 1050 Wien, וינה 1050 אוסטריה","מס' 41 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,45.0,4.5,213,74,13,5,3,308,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"אוסטרי, אירופאי, מרכז אירופאי",http://www.woracziczky.at/,+43 699 11229530,5.0,
Schachtelwirt,וינה,"‪Judengasse 5‬, וינה 1010 אוסטריה","מס' 44 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,,4.5,696,174,57,17,13,957,"אוסטרי, מזון מהיר, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,14 ₪ - 36 ₪,http://www.schachtelwirt.at/,+43 1 5320707,6.0,http://www.schachtelwirt.at/welcome
Mraz & Sohn,וינה,"‪Wallensteinstrasse 59‬, וינה 1200 אוסטריה","מס' 49 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,45.0,4.5,295,47,23,15,14,394,"אירופאי, בינלאומי, עכשווי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,505 ₪ - 505 ₪,http://www.mraz-sohn.at/,+43 1 3304594,5.0,
Chilai Landstraße,וינה,"‪Ungargasse 66/1‬ 1030, וינה 1030 אוסטריה","מס' 54 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,,4.5,150,87,21,4,2,264,"בית קפה, אירופאי, מרכז אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,7 ₪ - 51 ₪,http://www.chilai.at/,+43 1 7104836,,
Bauernbraeu,וינה,"‪Gumpendorfer Strasse 134-136‬, וינה 1060 אוסטריה","מס' 56 מתוך 3,899 מסעדות בוינה",45.0,45.0,40.0,40.0,4.5,157,87,15,7,4,270,ידידותי לצמחוניים,"ארוחת ערב, משקאות",‪$$ - $$$‬,"גרמני, אוסטרי, בר, אירופאי, מרכז אירופאי",http://bauernbraeu.com/,+43 1 5953838,,https://lokaltipp.at/api/upload/76daf4ed2deb497db0b2aa6764e1166f
Swing Kitchen,וינה,"‪Operngasse 24‬, וינה 1040 אוסטריה","מס' 62 מתוך 3,899 מסעדות בוינה",45.0,45.0,45.0,,4.5,209,61,24,7,3,304,"בריא, מזון מהיר","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,18 ₪ - 36 ₪,https://www.swingkitchen.com/,,,https://www.swingkitchen.com/en/#our-menu
