Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Da Gino Il Bonaparte,מילאנו,"‪Via Giuseppe Prina 1‬, 20154 מילאנו איטליה","מס' 216 מתוך 1,408 מאכלי ים במילאנו",45.0,45.0,40.0,,4.5,119,47,13,5,4,188,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, מאכלי ים, ים תיכוני",http://daginoilbonaparte.it/,+39 02 4538 1760,,http://daginoilbonaparte.it/menu/
Ristorante Alla Collina Pistoiese,מילאנו,,,,,,,3.5,104,168,89,62,53,476,,,,,,,,
Don Lisander,מילאנו,,,,,,,4.0,393,214,124,65,47,843,,,,,,,,
Baobab Burger Organico,מילאנו,"‪Via Raffaello Sanzio 4‬, 20149 מילאנו איטליה","מס' 471 מתוך 6,898 מסעדות במילאנו",45.0,40.0,35.0,35.0,4.0,254,257,60,20,14,605,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, אמריקאי, ברביקיו, אירופאי",http://www.facebook.com/Baobab-1421509134804767/,+39 02 4810 1076,,
Dawali,מילאנו,"‪Via Corrado II Il Salico 10‬, 20141 מילאנו איטליה","מס' 481 מתוך 6,898 מסעדות במילאנו",40.0,40.0,40.0,35.0,4.0,275,365,109,17,12,778,"ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"לבנוני, ים תיכוני, מזרח תיכוני",http://www.dawali.it/,+39 02 8489 5668,,
Pepe Nero,מילאנו,,,,,,,4.5,498,255,116,35,24,928,,,,,,,7.0,
El Cadreghin,מילאנו,,,,,,,4.0,98,96,25,8,6,233,,,,,,,,
Hosteria Porta Tosa,מילאנו,"‪Via Maestri Campionesi 22‬, 20135 מילאנו איטליה","מס' 300 מתוך 1,890 ים תיכוני במילאנו",40.0,45.0,40.0,,4.5,54,26,7,1,0,88,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, ים תיכוני, לומברד, צפון-איטלקי",http://www.portatosa.com/,+39 02 3672 5025,,https://www.tripadvisor.co.il/Restaurant_Review-g187849-d13340240-Reviews-Hosteria_Porta_Tosa-Milan_Lombardy.html#
Moon Light 92,מילאנו,"‪Via Leone Tolstoi 48‬, 20146 מילאנו איטליה","מס' 491 מתוך 6,898 מסעדות במילאנו",40.0,40.0,45.0,40.0,4.0,174,149,49,11,7,390,"איטלקי, מאכלי ים",ידידותי לצמחוניים,‪$$ - $$$‬,36 ₪ - 72 ₪,https://www.ristorantemoonlight92.it/,+39 02 428654,,http://www.ristorantemoonlight92.it/Menu
Corallium Ristorante,מילאנו,"‪Via Fratelli Induno 1‬, 20154 מילאנו איטליה","מס' 398 מתוך 6,898 מסעדות במילאנו",45.0,45.0,40.0,,4.5,91,50,9,6,1,157,"איטלקי, מאכלי ים, ים תיכוני",אפשרויות ללא גלוטן,$$$$,90 ₪ - 217 ₪,http://coralliumristorante.it/it/,+39 02 8907 3340,,
a'Mare Restaurant,מילאנו,"‪Via Santa Tecla 3‬ Centro Storico, 20122 מילאנו איטליה","מס' 500 מתוך 6,898 מסעדות במילאנו",40.0,40.0,40.0,40.0,4.0,412,384,139,52,21,"1,008","איטלקי, מאכלי ים, ים תיכוני, אירופאי",אפשרויות ללא גלוטן,‪$$ - $$$‬,43 ₪ - 145 ₪,http://www.amarerestaurant.it/,+39 02 3650 3024,,
Ai Balestrari sul Naviglio Pavese,מילאנו,"‪Via Cardinale Ascanio Sforza 13‬, 20136 מילאנו איטליה","מס' 501 מתוך 6,898 מסעדות במילאנו",40.0,40.0,40.0,,4.0,528,339,103,50,47,"1,067","איטלקי, פיצה, ים תיכוני, רומאי, לאציו, מרכז-איטלקי",ידידותי לצמחוניים,‪$$ - $$$‬,51 ₪ - 120 ₪,http://www.aibalestrari.com/milano---navigli.html,+39 02 8493 4534,7.0,https://disv.it/jT2PG
Burger Turm,מסעדות בברלין,"‪Turmstrasse 49‬, 10551 ברלין גרמניה","מס' 1 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,,5.0,699,58,18,10,8,793,אמריקאי,ידידותי לצמחוניים,‪$$ - $$$‬,29 ₪ - 90 ₪,http://www.burgerturm.com/,+49 30 49956625,7.0,https://www.burgerturm.com/en/menu.html
Clubrestaurant am Wannsee,מסעדות בברלין,"‪Scabellstr. 10-11‬, 14109 ברלין גרמניה","מס' 2 מתוך 5,747 מסעדות בברלין",50.0,50.0,50.0,,5.0,201,19,3,0,1,224,"גרמני, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,127 ₪ - 326 ₪,http://www.restaurant-wannsee.de/,+49 30 80105747,5.0,https://www.restaurant-wannsee.de/newpagef101266c
Häppies,מסעדות בברלין,"‪Dunckerstr. 85‬, 10437 ברלין גרמניה","מס' 5 מתוך 5,747 מסעדות בברלין",50.0,50.0,50.0,,5.0,343,23,15,2,2,385,"אירופאי, פיוז'ן, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",$,14 ₪ - 25 ₪,http://haeppies.myshopify.com/,+49 1511 4984140,,
Vedang - plant burger (Alexa),מסעדות בברלין,"‪Grunerstr. 20‬ Alexa Foodcourt 2, 10179 ברלין גרמניה","מס' 9 מתוך 5,746 מסעדות בברלין",50.0,50.0,50.0,,5.0,282,13,7,2,7,311,"מזון מהיר, בריא, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,18 ₪ - 36 ₪,http://www.vedang.de/,+49 30 21454713,,http://www.vedang.de/menu/
La Gondola Due,מסעדות בברלין,,,,,,,4.5,470,67,16,8,5,566,,,,,,,,
Thu My Marie Restaurant,מסעדות בברלין,,,,,,,4.5,16,2,1,1,0,20,,,,,,,,
Vedang - plant burger (Mall of Berlin),מסעדות בברלין,"‪Leipziger Platz 12‬ Mall of Berlin, 10117 ברלין גרמניה","מס' 20 מתוך 5,746 מסעדות בברלין",45.0,40.0,40.0,,5.0,484,67,15,4,7,577,"אמריקאי, מזון מהיר, בריא, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,18 ₪ - 36 ₪,http://www.vedang.de/,+49 30 22002727,,http://www.vedang.de/menu/
Flamingo Fresh Food Bar,מסעדות בברלין,"‪Neustadtische Kirchstrasse 8‬, 10117 ברלין גרמניה","מס' 21 מתוך 5,747 מסעדות בברלין",45.0,45.0,45.0,45.0,4.5,697,214,39,9,3,962,"בית קפה, בינלאומי, אירופאי, בריא, מרקים","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,25 ₪ - 54 ₪,http://www.flamingo-freshfood.de/,+49 30 83218865,5.0,http://www.flamingo-freshfood.de/#menu
Trattoria Portofino,מסעדות בברלין,,,,,,,4.5,773,121,36,22,14,966,,,,,,,7.0,
Gasthaus Kater Alex,מסעדות בברלין,"‪Kaiser-Friedrich-Str. 29‬, 10585 ברלין גרמניה","מס' 32 מתוך 5,747 מסעדות בברלין",45.0,50.0,50.0,,4.5,219,34,17,5,2,277,"גרמני, בינלאומי, גריל, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,7 ₪ - 90 ₪,https://www.facebook.com/Gasthaus-Kater-Alex-1387359424665946/,+49 30 34709065,,
Ristorante & Vinobar CaliBocca,מסעדות בברלין,"‪Schluterstrasse 30‬, 10629 ברלין גרמניה","מס' 35 מתוך 5,747 מסעדות בברלין",45.0,45.0,45.0,45.0,4.5,258,44,11,5,10,328,"איטלקי, בר יין, ברים עם אוכל","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 101 ₪,http://www.cali-bocca.de/,+49 30 72023301,,http://www.cali-bocca.de/
Lorenz Adlon Esszimmer,מסעדות בברלין,"‪Unter den Linden 77‬ Hotel Adlon Kempinski, 10117 ברלין גרמניה","מס' 39 מתוך 5,747 מסעדות בברלין",45.0,45.0,40.0,45.0,4.5,323,60,22,4,10,419,"צרפתי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,434 ₪ - 905 ₪,http://www.kempinski.com/en/berlin/hotel-adlon/dining/lorenz-adlon-esszimmer/,+49 30 22611960,4.0,https://www.kempinski.com/de/berlin/hotel-adlon/dining/lorenz-adlon-esszimmer/
Upper Burger Grill,מסעדות בברלין,,,,,,,4.5,812,301,73,14,20,"1,220",,,,,,,7.0,
Shi-Mai Restaurant,מסעדות בברלין,,,,,,,3.5,95,136,55,25,26,337,,,,,,,,
Don Camillo,מסעדות בברלין,"‪Schlossstr. 7/8‬ Charlottenburg, 14059 ברלין גרמניה","מס' 50 מתוך 5,746 מסעדות בברלין",45.0,45.0,40.0,45.0,4.5,282,61,23,6,9,381,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"איטלקי, ים תיכוני, אירופאי",http://don-camillo-berlin.de/,+49 30 3223572,,
Ushido-Japanese BBQ,מסעדות בברלין,"‪Lychener Str. 18‬, 10437 ברלין גרמניה","מס' 51 מתוך 5,747 מסעדות בברלין",45.0,45.0,40.0,,4.5,305,79,20,9,10,423,"מסעדת סטייקים, יפני, ברביקיו, גריל",אפשרויות ללא גלוטן,‪$$ - $$$‬,181 ₪ - 434 ₪,http://ushido-bbq.com/,+49 30 55242448,,http://ushido-bbq.com/#menu
1990,מסעדות בברלין,"‪Krossener Str. 19‬, 10245 ברלין גרמניה","מס' 61 מתוך 5,747 מסעדות בברלין",45.0,45.0,45.0,,4.5,184,56,9,5,10,264,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אסייתי, וייטנאמי",http://www.restaurant1990.de/,+49 30 85614761,,https://www.tripadvisor.co.il/UpdateListing-d12369442
Die Stulle,מסעדות בברלין,"‪Carmenstrasse 10‬, 10623 ברלין גרמניה","מס' 62 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,50.0,4.5,290,72,13,8,17,400,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ'",‪$$ - $$$‬,"פיוז'ן, בריא",http://www.die-stulle.com/,+49 30 31179403,,
Dolcini,מסעדות בברלין,"‪Jaegerstr. 70‬ Mitte, 10117 ברלין גרמניה","מס' 65 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,40.0,4.5,163,46,7,5,7,228,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, ים תיכוני, אירופאי",https://dolcini-italian-restaurant.business.site/?utm_source=gmb&utm_medium=referral,+49 30 24630456,,
Co Chu,מסעדות בברלין,"‪Invalidenstr. 29‬, 10115 ברלין גרמניה","מס' 69 מתוך 5,746 מסעדות בברלין",45.0,40.0,45.0,45.0,4.5,651,278,68,24,15,"1,036","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אסייתי, וייטנאמי, בריא",http://www.co-chu.de/,+49 30 30881587,,https://www.co-chu.de/speisekarte/hauptgerichte
Belmondo Restaurant,מסעדות בברלין,"‪Knesebeckstr. 93‬, 10623 ברלין גרמניה","מס' 71 מתוך 5,747 מסעדות בברלין",45.0,45.0,40.0,45.0,4.5,308,123,24,15,1,471,"צרפתי, אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,21 ₪ - 147 ₪,http://www.belmondo-berlin.de/,+49 30 36287261,,http://www.belmondo-berlin.de/#menu
Vm-79 Vietnamese Restaurant,מסעדות בברלין,,,,,,,4.0,2,0,0,1,0,3,,,,,,,,
Best Curry,מסעדות בברלין,"‪Leipziger Platz 12‬ Mall of Berlin, 10117 ברלין גרמניה","מס' 80 מתוך 5,746 מסעדות בברלין",45.0,50.0,45.0,,4.5,127,17,8,1,3,156,"מזון מהיר, מאכלי רחוב, גרמני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,11 ₪ - 43 ₪,http://www.best-curry.de/,+49 30 92158611,,https://www.best-curry.de/#Speisekarte
Umami X-Berg,מסעדות בברלין,"‪Bergmannstr. 97‬, 10961 ברלין גרמניה","מס' 81 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,,4.5,391,139,38,12,13,593,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$,"אסייתי, וייטנאמי, בריא",http://www.facebook.com/umamirestaurantxberg,+49 30 68325085,7.0,https://umami-restaurants.de/wp-content/uploads/2022/06/27.06.-03.07.-X-Berg.pdf
Vino & Basilico,מסעדות בברלין,"‪Tucholskystr. 18-20‬, 10117 ברלין גרמניה","מס' 91 מתוך 5,746 מסעדות בברלין",45.0,40.0,40.0,45.0,4.5,464,218,56,33,9,780,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,33 ₪ - 145 ₪,http://www.vinoebasilico.com/,+49 30 27878885,,http://www.vinoebasilico.com/speisen/
Schnitzelei,מסעדות בברלין,"‪Chausseestr. 8‬ oder Novalisstraße 11, 10115 ברלין גרמניה","מס' 92 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,,4.5,815,385,92,25,34,"1,351","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"דיינר, גרמני",https://schnitzelei.de/mitte/,+49 30 32519422,7.0,
Treffpunkt Berlin,מסעדות בברלין,"‪Mittelstrasse 55‬, 10117 ברלין גרמניה","מס' 95 מתוך 5,746 מסעדות בברלין",45.0,40.0,45.0,45.0,4.5,895,671,153,38,33,"1,790","גרמני, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,14 ₪ - 72 ₪,http://www.facebook.com/Treffpunkt-Berlin-Alt-Berliner-Kneipe-255598957789188,+49 30 2041819,,
Asteria Prenzlauer Berg,מסעדות בברלין,"‪Schoenhauser Allee 143‬, 10435 ברלין גרמניה","מס' 99 מתוך 5,747 מסעדות בברלין",45.0,45.0,45.0,45.0,4.5,400,124,36,17,20,597,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"ים תיכוני, אירופאי, יווני",https://www.facebook.com/asteria.restaurant/,+49 30 40053571,,
Supreme Burger Grill & Bar,מסעדות בברלין,"‪Oranienburger Str. 26‬, 10117 ברלין גרמניה","מס' 101 מתוך 5,746 מסעדות בברלין",45.0,45.0,40.0,,4.5,571,259,52,24,32,938,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אמריקאי, ברביקיו, אירופאי, גריל",http://www.supremeberlin.de/,+49 30 27874714,,http://www.supremeberlin.de/unser-menue/
Bonvivant Cocktail Bistro,מסעדות בברלין,,,,,,,4.5,27,1,2,0,1,31,,,,,,,,
Restaurant Pasternak,מסעדות בברלין,"‪Knaackstr. 22-24‬, 10405 ברלין גרמניה","מס' 110 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,45.0,4.5,517,313,63,19,22,934,"ישראלי, אוקראיני, רוסי, מזרח אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,18 ₪ - 80 ₪,http://restaurant-pasternak.de/,+49 30 4413399,7.0,http://restaurant-pasternak.de/en/speisekarte.html
Sadhu,מסעדות בברלין,"‪Falckensteinstr. 41‬, 10997 ברלין גרמניה","מס' 111 מתוך 5,747 מסעדות בברלין",45.0,45.0,45.0,40.0,4.5,201,74,24,13,10,322,"ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"הודי, אסייתי, פקיסטני",https://www.facebook.com/Sadhu-203752292987673/,+49 30 76211720,,
Lokal,מסעדות בברלין,"‪Linienstr. 160‬, 10115 ברלין גרמניה","מס' 121 מתוך 5,747 מסעדות בברלין",45.0,45.0,40.0,45.0,4.5,437,206,57,24,24,748,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"עכשווי, פיוז'ן, בריא, גרמני, אירופאי",http://www.lokal-berlin.blogspot.de/,+49 30 28449500,,http://lokal-berlin.blogspot.com/
Sticks'n'Sushi,מסעדות בברלין,"‪Potsdamer Str. 85‬, 10785 ברלין גרמניה","מס' 122 מתוך 5,747 מסעדות בברלין",45.0,40.0,35.0,,4.5,213,101,33,26,7,380,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"יפני, מאכלי ים, סושי, אסייתי, בריא",https://sticksnsushi.com/,+49 30 26103656,7.0,https://www.sticksnsushi.berlin/uploads/cmslinkupload/141_file_6454.pdf
NU Restaurant,מסעדות בברלין,,,,,,,4.5,240,152,43,11,11,457,,,,,,,7.0,
Golvet Restaurant,מסעדות בברלין,"‪Potsdamer Str. 58‬ 8. Etage, 10785 ברלין גרמניה","מס' 129 מתוך 5,747 מסעדות בברלין",45.0,45.0,40.0,,4.5,144,33,24,3,5,209,"אירופאי, עכשווי, ברים עם אוכל","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,395 ₪ - 503 ₪,http://www.golvet.de/,+49 30 89064222,4.0,https://golvet.de/wp-content/uploads/2022/02/2022-02-28_Speisekarte_neues-Format_dtsch_mit-preisen.pdf
Soy,מסעדות בברלין,"‪Rosa-Luxemburg-Str. 30‬, 10178 ברלין גרמניה","מס' 131 מתוך 5,746 מסעדות בברלין",45.0,40.0,45.0,,4.5,235,132,38,7,15,427,"אסייתי, תאילנדי, וייטנאמי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,14 ₪ - 109 ₪,http://www.soy-berlin.com/,+49 30 23405890,,http://www.soy-berlin.com/#menu
Balthazar Spreeufer 2,מסעדות בברלין,,,,,,,4.5,117,52,24,8,7,208,,,,,,,,
Die Gute Stube,מסעדות בברלין,"‪Pfalzburger Str. 24‬ U-Bhf. Hohenzollernplatz, 10719 ברלין גרמניה","מס' 140 מתוך 5,746 מסעדות בברלין",45.0,45.0,45.0,,4.5,99,32,6,1,2,140,גרמני,"ארוחת צהריים, ארוחת ערב, משקאות",$,25 ₪ - 69 ₪,http://www.gutestube-berlin.de/,+49 30 12086883,7.0,
Pantry,מסעדות בברלין,,,,,,,4.5,420,176,51,25,34,706,,,,,,,7.0,
GaYaYa,מסעדות בברלין,"‪Reinhardtstrasse 11‬, 10117 ברלין גרמניה","מס' 152 מתוך 5,747 מסעדות בברלין",45.0,45.0,45.0,45.0,4.5,123,28,6,4,2,163,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, משקאות",$,36 ₪ - 80 ₪,http://www.gayaya-berlin.de/,+49 174 9882269,,https://www.gayaya-berlin.de/files/freestyle/images/neu_17_07_2019_Tischunterlage_web2.pdf
Kopps,מסעדות בברלין,,,,,,,4.0,339,144,56,31,28,598,,,,,,,,
Balthazar Spreeufer 2,מסעדות בברלין,,,,,,,4.5,117,52,24,8,7,208,,,,,,,,
Yumcha Heroes,מסעדות בברלין,"‪Weinbergsweg 8‬, 10119 ברלין גרמניה","מס' 160 מתוך 5,746 מסעדות בברלין",45.0,40.0,40.0,40.0,4.0,215,139,52,17,9,432,"סיני, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,24 ₪ - 69 ₪,http://www.yumchaheroes.de/,+49 30 76213035,,
BLOCK HOUSE Friedrichstraße,מסעדות בברלין,"‪Friedrichstrasse 100‬, 10117 ברלין גרמניה","מס' 162 מתוך 5,746 מסעדות בברלין",45.0,40.0,40.0,40.0,4.0,820,735,176,56,35,"1,822","אמריקאי, מסעדת סטייקים, ברביקיו, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,14 ₪ - 101 ₪,http://www.block-house.de/,+49 30 20074377,,
Bistro Ribelle,מסעדות בברלין,"‪Reinhardtstrasse 9‬ Close to Friedrichstadtpalast / Friedrichstrasse, 10117 ברלין גרמניה","מס' 166 מתוך 5,746 מסעדות בברלין",50.0,50.0,45.0,,5.0,74,7,1,0,1,83,"ים תיכוני, בריא, איטלקי, מעדנייה","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,14 ₪ - 43 ₪,http://www.bistro-ribelle.de/,+49 30 84710627,,
Samowar,מסעדות בברלין,"‪Luisenplatz 3‬, 10585 ברלין גרמניה","מס' 172 מתוך 5,747 מסעדות בברלין",45.0,45.0,40.0,45.0,4.5,117,83,19,3,3,225,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"אירופאי, רוסי, מזרח אירופאי",http://www.restaurant-samowar.de/,+49 30 3414154,,https://restaurant-samowar.de/menues/
Restaurant Sphere,מסעדות בברלין,"‪Panoramastr. 1A‬ Berliner Fernsehturm, Alexanderplatz, 10178 ברלין גרמניה","מס' 181 מתוך 5,746 מסעדות בברלין",40.0,40.0,35.0,45.0,4.0,"1,671","1,447",569,220,142,"4,049","בינלאומי, עכשווי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 90 ₪,http://www.tv-turm.de/,+49 30 2475750,,https://tv-turm.de/restaurant/
Restaurant-Cafe Ephraim's,מסעדות בברלין,,,,,,,4.0,190,111,39,18,17,375,,,,,,,,
Xantener Eck,מסעדות בברלין,,,,,,,4.0,235,237,53,12,17,554,,,,,,,,
Aida,מסעדות בברלין,"‪Knesebeckstr. 83‬, 10623 ברלין גרמניה","מס' 189 מתוך 5,746 מסעדות בברלין",40.0,45.0,40.0,40.0,4.0,160,108,36,7,10,321,"איטלקי, פיצה, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,21 ₪ - 134 ₪,http://www.aida-ristorante.de/,+49 30 31806750,,https://aida-restaurant.de/speisekarte
A Never Ever Ending Love Story,מסעדות בברלין,"‪Kantstr. 25‬, 10623 ברלין גרמניה","מס' 95 מתוך 1,537 אירופאי בברלין",45.0,45.0,45.0,,4.5,112,41,11,6,2,172,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ'",‪$$ - $$$‬,"בית קפה, אירופאי",https://www.facebook.com/a.never.ever.ending.love.story,,,http://www.anevereverendinglovestory.de/wp-content/uploads/2019/05/Speisekarte_Englisch_Neu.pdf
Vm-79 Vietnamese Restaurant,מסעדות בברלין,,,,,,,4.0,2,0,0,1,0,3,,,,,,,,
Oxymoron,מסעדות בברלין,"‪Rosenthaler Str. 40-41‬, 10178 ברלין גרמניה","מס' 200 מתוך 5,746 מסעדות בברלין",40.0,40.0,40.0,40.0,4.0,285,320,69,30,19,723,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",‪$$ - $$$‬,"אירופאי, מרכז אירופאי",http://www.oxymoron-berlin.de/,+49 30 28391886,,
Das Bonito,מסעדות בברלין,"‪Nürnberger Str. 21‬ Kurfürstendamm, Nähe KaDeWe, 10789 ברלין גרמניה","מס' 201 מתוך 5,746 מסעדות בברלין",45.0,45.0,40.0,45.0,4.0,210,113,40,19,15,397,"ידידותי לצמחוניים, אפשרויות ללא גלוטן",ארוחת ערב,‪$$ - $$$‬,"ים תיכוני, ספרדי, בר יין",http://www.bonito-berlin.de/,+49 176 62715977,,
AMRIT - Potsdamer Platz,מסעדות בברלין,"‪Ebertstrasse 14 / Ecke Vossstrasse‬ Ecke Voßstraße/Kanadische Botschaft, 10117 ברלין גרמניה","מס' 211 מתוך 5,746 מסעדות בברלין",40.0,40.0,40.0,35.0,4.0,508,464,173,77,51,"1,273","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,הודי,http://www.amrit.de/,+49 30 22488288,,https://menu.happz.de/l/amrit-2-4
Brlo Brwhouse,מסעדות בברלין,,,,,,,4.0,231,149,43,23,21,467,,,,,,,,
Lucky Leek,מסעדות בברלין,"‪Kollwitzstr. 54‬, 10405 ברלין גרמניה","מס' 215 מתוך 5,747 מסעדות בברלין",45.0,40.0,40.0,40.0,4.5,257,64,34,19,18,392,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,אירופאי,http://www.lucky-leek.com/,+49 30 66408710,5.0,http://lucky-leek.com/menu/
Restaurant Masel Topf,מסעדות בברלין,"‪Rykestr. 2‬, 10405 ברלין גרמניה","מס' 219 מתוך 5,746 מסעדות בברלין",45.0,40.0,40.0,45.0,4.5,177,77,29,17,8,308,ישראלי,"ידידותי לצמחוניים, אפשרויות לטבעונים, כשר, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 80 ₪,http://www.restaurant-maseltopf.de/,+49 30 44317525,,http://www.restaurant-maseltopf.de/#menu
Fire Tiger,מסעדות בברלין,,,,,,,4.5,64,15,4,1,0,84,,,,,,,,
Jennerwein,מסעדות בברלין,,,,,,,5.0,1,0,0,0,0,1,,,,,,,,
Crackers,מסעדות בברלין,,,,,,,4.0,225,141,60,27,10,463,,,,,,,7.0,
Vox,מסעדות בברלין,"‪Marlene-Dietrich-Platz 2‬, 10785 ברלין גרמניה","מס' 231 מתוך 5,746 מסעדות בברלין",45.0,40.0,35.0,45.0,4.0,258,167,72,26,16,539,"יפני, סושי, אירופאי, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,54 ₪ - 174 ₪,http://www.vox-restaurant.de/,+49 30 25531772,,https://www.tripadvisor.co.il/Restaurant_Review-g187323-d718843-Reviews-Vox-Berlin.html#
