Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Bonvivant's Cocktail Tapas Café,פראג,"‪Manesova 55‬, פראג 120 00 צ'כיה",מס' 11 מתוך 142 צרפתי בפראג,45,50,45,45,4.5,203,27,7,5,8,250,"צרפתי, בר, אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,14 ₪ - 47 ₪,http://bonvivantsprague.com/,+420 604 958 311,,https://www.tripadvisor.co.il/UpdateListing-d6375998
Restaurace U Labuti,פראג,,,,,,,4.5,308,214,33,12,17,584,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",,0 ₪ - 2 ₪,,,,
Marthy’s Kitchen,פראג,"‪Francouzská 13‬ Vinohrady, פראג 120 00 צ'כיה",מס' 12 מתוך 142 צרפתי בפראג,45,40,40,35,4.5,283,89,31,26,21,450,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ'",‪$$ - $$$‬,צרפתי,http://www.marthyskitchen.cz/,+420 608 313 436,,https://marthyskitchen.cz/menu/menu_mirak.pdf
Le Cinque Corone,פראג,,,,,,,4.5,446,238,70,34,33,821,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,54 ₪ - 109 ₪,,,,
"0,75 [Sedmička]",פראג,,,,,,,5,1,0,0,0,0,1,בר יין,ארוחת ערב,,22 ₪ - 37 ₪,,,,
Baracnicka Rychta,פראג,,,,,,,4.5,548,281,70,33,29,961,צ'כי,"ארוחת צהריים, ארוחת ערב, משקאות",,11 ₪ - 36 ₪,,,,
U Maleho Glena,פראג,,,,,,,4.5,256,176,54,14,8,508,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי, בינלאומי",ידידותי לצמחוניים,,1 ₪ - 2 ₪,,,,
Kozlovna Apropos,פראג,,,,,,,4,"1,003",671,148,63,96,"1,981",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",,"בר, אירופאי, צ'כי",,,,
Aldente Trattoria e Vineria,פראג,"‪Vezenska 4‬, פראג 110 00 צ'כיה",מס' 45 מתוך 521 איטלקי בפראג,45,45,45,45,4.5,422,219,61,29,25,756,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 72 ₪,http://al-dente.cz/,+420 222 313 185,,http://al-dente.cz/#menu/1
U Budovce,פראג,"‪Tynska 627/7‬, פראג 110 00 צ'כיה","מס' 275 מתוך 4,747 מסעדות בפראג",40,45,40,45,4.5,256,129,28,20,18,451,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, צ'כי, מרכז אירופאי",http://www.ubudovce.cz/,+420 732 629 535,,http://www.ubudovce.cz/Menu-wine2018.pdf
Kozlovna U Paukerta,פראג,"‪Národní 17‬, פראג 110 00 צ'כיה","מס' 279 מתוך 4,747 מסעדות בפראג",45,40,45,,4,266,150,52,17,25,510,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, בינלאומי, גריל",http://kozlovna.cz/u-paukerta,+420 222 212 144,,http://kozlovna.cz/u-paukerta/menu
NOI- The Art of Taste,פראג,,,,,,,4,398,250,95,48,27,818,"אסייתי, תאילנדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,35 ₪ - 86 ₪,,,,
U Mlynare,פראג,"‪Nerudova 213/18‬, פראג 118 00 צ'כיה","מס' 182 מתוך 4,747 מסעדות בפראג",45,45,45,45,4.5,791,417,98,37,34,"1,377","בר, אירופאי, מזרח אירופאי, מרכז אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,7 ₪ - 51 ₪,http://www.restauraceumlynare.cz/,+420 257 534 589,7,http://www.restauraceumlynare.cz/index.php/menu-en
"Restaurace ""Otevřeno""",פראג,"‪Jungmannovo namesti 763/3‬ Basement, פראג 11000 צ'כיה","מס' 290 מתוך 4,747 מסעדות בפראג",45,45,45,,4.5,119,22,9,3,5,158,"צ'כי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,17 ₪ - 55 ₪,http://www.restauraceotevreno.cz/,+420 721 222 555,,https://restauraceotevreno.makro.rest/?lang=cs#menu
Restaurant Cafe Colore,פראג,"‪Palackeho 740/1‬, פראג 110 00 צ'כיה","מס' 197 מתוך 2,426 אירופאי בפראג",45,45,45,45,4.5,544,284,70,34,31,963,"אירופאי, צ'כי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 56 ₪,http://www.cafecolore.cz/,+420 222 518 816,,https://www.cafecolore.cz/en/hlavni-menu
Loving Hut,פראג,"‪Na porichi 1067/25‬, פראג 110 00 צ'כיה","מס' 301 מתוך 4,747 מסעדות בפראג",40,40,45,35,4.5,166,95,37,16,4,318,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",$,"מזון מהיר, אסייתי, בריא",http://www.lovinghut.com/,+420 775 999 376,,
Ferdinanda,פראג,,,,,,,4.5,663,372,124,30,44,"1,233","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, מגישה אלכוהול, בר מלא, מקבל כרטיסי אשראי, שירות לשולחנות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Cross Club,פראג,"‪Plynarni 1096/23‬, פראג 170 00 צ'כיה","מס' 305 מתוך 4,747 מסעדות בפראג",40,40,45,45,4.5,234,99,23,19,16,391,"בר, אירופאי, פאב, צ'כי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,11 ₪ - 54 ₪,http://www.crossclub.cz/,+420 736 535 010,,http://www.crossclub.cz/cs/restaurace-menu/
Londoners - Sports Bar,פראג,"‪Stepanska 23‬, פראג 110 00 צ'כיה",מס' 13 מתוך 90 גסטרופאב בפראג,45,45,40,,4.5,124,22,5,5,6,162,"הודי, בר, גסטרופאב, מסעדות בירה","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,17 ₪ - 41 ₪,http://www.londoners.cz/,+420 212 246 097,,https://www.londoners.cz/menu/
Deer Restaurant,פראג,,,,,,,4,318,131,38,29,40,556,"בינלאומי, צ'כי, עכשווי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,36 ₪ - 72 ₪,,,,
Pivovarský klub Benedict,פראג,"‪Krizikova 17‬, פראג צ'כיה","מס' 151 מתוך 4,747 מסעדות בפראג",45,45,45,45,4.5,738,350,66,10,23,"1,187","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://pivo-klub.cz/,+420 222 315 777,,https://pivo-klub.cz/#nase-menu
Zlaty Klas,פראג,"‪Plzenska 609/9‬, פראג 150 00 צ'כיה","מס' 320 מתוך 4,747 מסעדות בפראג",45,40,45,40,4,389,285,79,37,30,820,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://www.zlatyklas.cz/,+420 251 562 539,,http://www.zlatyklas.cz/#denni-menu
Restaurant Peklo,פראג,"‪Strahovske nadvori 133/3‬, פראג 11800 צ'כיה","מס' 321 מתוך 4,747 מסעדות בפראג",40,40,40,45,4,450,253,75,47,42,867,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, עכשווי",ידידותי לצמחוניים,‪$$ - $$$‬,1 ₪ - 7 ₪,http://www.restaurantpeklo.com/,+420 220 516 652,,https://www.restaurantpeklo.com/menu/
Ristorante Leggero,פראג,,,,,,,4.5,103,60,13,4,3,183,"ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, משקאות",,"איטלקי, ים תיכוני",,,7,
Lokal U Bile Kuzelky,פראג,,,,,,,4,511,385,123,38,43,"1,100","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, מגישה אלכוהול, בר מלא, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות",,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Cafe de Paris,פראג,,,,,,,4,315,180,44,33,27,599,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"צרפתי, אירופאי, מרכז אירופאי",,,,
Konirna,פראג,,,,,,,4,500,405,107,44,40,"1,096","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Mistral Cafe,פראג,,,,,,,4,684,574,168,46,54,"1,526","בית קפה, אירופאי, מרכז אירופאי, צ'כי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,0 ₪ - 2 ₪,,,,
Restaurant Zapomenuty Cas,פראג,,,,,,,4.5,77,58,15,5,3,158,צ'כי,ידידותי לצמחוניים,,22 ₪ - 54 ₪,,,,
Brasileiro Slovanský dům,פראג,"‪Na Prikope 22‬, פראג 110 00 צ'כיה",מס' 2 מתוך 7 ברזילאי בפראג,45,45,40,45,4.5,210,65,23,27,10,335,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,ברזילאי,http://brasileiro-slovanskydum.ambi.cz/cz/#index,+420 734 760 734,,http://lokal-dlouha.ambi.cz/cz/menu
Restaurant Karlinsky Mlyn,פראג,"‪Sokolovska 67‬, פראג 186 00 צ'כיה","מס' 351 מתוך 4,747 מסעדות בפראג",45,45,45,40,4.5,105,50,19,3,3,180,"בינלאומי, בר, צ'כי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב, משקאות",$,14 ₪ - 43 ₪,http://karlinskymlyn.cz/,+420 252 545 958,,http://karlinskymlyn.cz/index.php?page=jidelni_listek
Restaurant - Café Svatého Václava,פראג,"‪Vaclavske namesti 821/39‬, פראג 110 00 צ'כיה","מס' 246 מתוך 2,426 אירופאי בפראג",45,45,40,40,4,564,458,134,43,44,"1,243","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",‪$$ - $$$‬,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, בינלאומי",http://www.svatyvaclav.cz/,+420 602 133 682,,http://www.svatyvaclav.cz/menu/jidelni-listek
Hastalsky Dedek,פראג,,,,,,,4,186,142,33,14,19,394,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Ferdinanda,פראג,"‪Politickych veznu 19‬, פראג 110 00 צ'כיה","מס' 365 מתוך 4,747 מסעדות בפראג",45,40,45,40,4,978,663,196,77,95,"2,009","בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",$,17 ₪ - 35 ₪,http://www.ferdinanda.cz/,+420 222 244 302,,http://www.ferdinanda.cz/cs/mala-strana/menu/stale-menu
U Sumavy Restaurant,פראג,"‪Stepanska 543/3‬, פראג 120 00 צ'כיה","מס' 369 מתוך 4,747 מסעדות בפראג",40,40,40,35,4,188,138,35,18,25,404,"בר, אירופאי, פאב, צ'כי, מרכז אירופאי","ארוחת צהריים, ארוחת ערב",$,1 ₪ - 2 ₪,http://usumavy.cz/,+420 775 555 297,,http://usumavy.cz/wp-content/uploads/s-menu-cesky.pdf
Satsang 'Vegetarian Restaurant',פראג,"‪Krymska 24‬, פראג 10100 צ'כיה","מס' 371 מתוך 4,747 מסעדות בפראג",50,45,45,,5,68,6,5,1,0,80,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת ערב, בראנץ', משקאות, שעות הלילה המאוחרות",‪$$ - $$$‬,"בינלאומי, אירופאי, בריא, גסטרופאב",http://www.facebook.com/satsangrestaurant/,+420 607 454 456,,https://www.facebook.com/pg/satsangrestaurant/menu/?ref=page_internal
Pivovarský klub Benedict,פראג,"‪Krizikova 17‬, פראג צ'כיה","מס' 151 מתוך 4,747 מסעדות בפראג",45,45,45,45,4.5,738,350,66,10,23,"1,187","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://pivo-klub.cz/,+420 222 315 777,,https://pivo-klub.cz/#nase-menu
Cafe Amandine,פראג,"‪Na Morani, 17‬, פראג 120 00 צ'כיה","מס' 380 מתוך 4,747 מסעדות בפראג",45,40,40,45,4,215,163,44,20,22,464,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ', שעות הלילה המאוחרות",‪$$ - $$$‬,"צרפתי, בית קפה, אירופאי, מרכז אירופאי, בינלאומי",http://www.bistroamandine.cz/,+420 222 524 305,,http://www.cafeamandine.cz/menu/
Krcma,פראג,,,,,,,4,"1,160",673,179,86,121,"2,219",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Plzenka Olse,פראג,"‪Taboritska 17/26‬, פראג 130 00 צ'כיה","מס' 391 מתוך 4,747 מסעדות בפראג",45,40,45,40,4,173,94,36,16,10,329,"בינלאומי, גסטרופאב",ידידותי לצמחוניים,$,7 ₪ - 54 ₪,http://www.plzenkaolse.cz/,+420 725 125 324,,http://plzenkaolse.cz/menu
Ambiente Lokal,פראג,,,,,,,4,565,558,189,62,50,"1,424",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, משקאות",,"בר, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
U Modré Kachničky Restaurant,פראג,,,,,,,4.5,78,12,3,2,2,97,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",,"אוסטרי, שוויצרי, פולני, מזרח אירופאי, מרכז אירופאי",,,,
Host Restaurant,פראג,"‪Loretanska 15‬, פראג צ'כיה","מס' 399 מתוך 4,747 מסעדות בפראג",40,40,35,45,4,206,151,57,16,27,457,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",http://www.hostrestaurant.cz/,+420 728 695 793,,http://www.hostrestaurant.cz/menu.php
Creperie U Slepe Kocicky,פראג,"‪Milady Horakove 38/600‬, פראג 170 00 צ'כיה","מס' 401 מתוך 4,747 מסעדות בפראג",45,45,45,45,4.5,155,55,14,8,10,242,"אירופאי, צ'כי, מרכז אירופאי, בינלאומי","אפשרויות לטבעונים, אפשרויות ללא גלוטן, ידידותי לצמחוניים",‪$$ - $$$‬,35 ₪ - 52 ₪,http://www.slepakocicka.cz/,+420 233 371 855,,http://slepakocicka.cz/menu/
La Cassa Bistro,פראג,,,,,,,4.5,8,1,0,0,1,10,"איטלקי, בינלאומי, ברים עם אוכל, בית קפה, ים תיכוני","ארוחת צהריים, ארוחת ערב, משקאות",,15 ₪ - 77 ₪,,,,
Pastva,פראג,,,,,,,4.5,93,27,3,0,4,127,אירופאי,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,7 ₪ - 29 ₪,,,,
Elements Restaurant Prague,פראג,,,,,,,4.5,91,8,6,1,3,109,"איטלקי, בינלאומי, אירופאי, עכשווי, ים תיכוני",ידידותי לצמחוניים,,41 ₪ - 101 ₪,,,,
Pizzeria Donna,פראג,,,,,,,4,238,180,57,37,35,547,איטלקי,ידידותי לצמחוניים,,18 ₪ - 36 ₪,,,,
Kyvadlo,פראג,,,,,,,4.5,145,90,20,12,10,277,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",,,,
Cafe Mozart,פראג,,,,,,,4,345,191,86,34,54,710,"בית קפה, מרכז אירופאי",ידידותי לצמחוניים,,14 ₪ - 362 ₪,,,,
U Slovanske Lipy,פראג,"‪Tachovske namesti 288/6‬, פראג 130 00 צ'כיה","מס' 429 מתוך 4,747 מסעדות בפראג",45,40,45,45,4,156,95,24,11,14,300,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",$,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, פאב",http://www.uslovanskelipy.cz/,+420 734 743 094,,http://www.uslovanskelipy.cz/wp-content/uploads/l-menu-english.pdf
Meduzzy,פראג,,,,,,,4,283,277,112,25,25,722,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי, פאב",ידידותי לצמחוניים,,5 ₪ - 6 ₪,,,,
Hanoi Square - Food and Coffee,פראג,,,,,,,4.5,35,1,1,2,2,41,"וייטנאמי, אסייתי",ידידותי לצמחוניים,,13 ₪ - 44 ₪,,,7,
Tiki Taky,פראג,"‪Cimburkova 22, 130 00‬, פראג צ'כיה",מס' 52 מתוך 587 פאב בפראג,45,45,45,45,4.5,94,27,5,4,2,132,"שעות הלילה המאוחרות, משקאות","ישיבה, מגישה אלכוהול, בר מלא, מכבדת מאסטרקארד, מכבדת ויזה, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,פאב,http://www.tikitaky.cz/,+420 607 832 600,,
Green Tomato Pizzeria,פראג,,,,,,,4,233,218,63,29,34,577,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",,"איטלקי, פיצה, אירופאי",,,,
2+KK Restaurant,פראג,,,,,,,4.5,119,58,10,8,8,203,"בר, אירופאי, צ'כי, מזרח אירופאי, מרכז אירופאי",ידידותי לצמחוניים,,25 ₪ - 72 ₪,,,,
Domecek Cafe Restaurant,פראג,,,,,,,4,203,209,55,28,36,531,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",,"בר, צ'כי, מזרח אירופאי, מרכז אירופאי, אירופאי",,,,
Long Street Food - Asian Restaurant,פראג,,,,,,,4.5,98,33,11,2,6,150,"אסייתי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,14 ₪ - 54 ₪,,,,
The Dubliner,פראג,,,,,,,4,138,110,52,18,11,329,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",,"אירי, בר, אירופאי, אנגלי, פאב",,,,
Pizza & Pasta Factory,פראג,"‪28. Rijna 3‬, פראג 11000 צ'כיה",מס' 65 מתוך 244 ים תיכוני בפראג,40,40,40,35,4,340,228,104,31,64,767,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$,"איטלקי, פיצה, ים תיכוני",http://www.pizzapastafactory.cz/,+420 733 474 849,,http://www.pizzapastafactory.cz/tydenni-obedove-menu
Oliva Nera Ristorante Italiano,פראג,,,,,,,4,534,251,99,62,84,"1,030","איטלקי, ים תיכוני, אירופאי, מאכלי ים, דיינר","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,54 ₪ - 290 ₪,,,7,
InGarden Noodles Restaurant Café,פראג,,,,,,,4.5,79,55,18,7,0,159,"סיני, יפני, אסייתי, תאילנדי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",,69 ₪ - 86 ₪,,,,
Grosseto Pizzeria Ristorante,פראג,,,,,,,4,217,202,66,39,37,561,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ'",,"איטלקי, פיצה, ים תיכוני, אירופאי",,,,
Restaurace U Kozla,פראג,"‪Jana Zhelivskeho 1777/4‬, פראג 130 00 צ'כיה","מס' 481 מתוך 4,747 מסעדות בפראג",45,40,45,40,4,152,66,24,16,10,268,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$,"בר, אירופאי, פאב, צ'כי, מזרח אירופאי, מרכז אירופאי",http://www.ukozla.cz/,+420 608 770 082,,http://ukozla.cz/denni-menu/
Rest.,פראג,"‪Podolske Nabrez 34/6‬, פראג 147 00 צ'כיה","מס' 482 מתוך 4,747 מסעדות בפראג",45,45,45,50,4.5,98,40,11,5,2,156,"אפשרויות ללא גלוטן, ידידותי לצמחוניים","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"אירופאי, בינלאומי, ים תיכוני, מרכז אירופאי",http://www.restrest.cz/,+420 273 130 230,,http://www.restrest.cz/
Prostor Bar & Restaurant,פראג,"‪Lidicka 653/25‬ Praha 5, Ctvrt Smichov, פראג 150 00 צ'כיה",מס' 214 מתוך 811 מרכז אירופאי בפראג,45,45,45,45,4.5,99,47,17,3,5,171,"בר, אירופאי, מרכז אירופאי, צ'כי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,0 ₪ - 2 ₪,http://www.prostor.je/,+420 257 219 938,,http://www.prostor.je/#fixed-menu
Radost FX Restaurant,פראג,"‪Belehradska 120‬, פראג 120 00 צ'כיה","מס' 489 מתוך 4,747 מסעדות בפראג",45,40,40,40,4,117,78,30,9,7,241,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,"אירופאי, מקסיקני, אמריקאי, בר, בינלאומי, אסייתי, פאב, בריא",http://www.radostfx.cz/,+420 603 193 711,,https://radostfx.cz/en/restaurant/
Duende Cafe - Bar,פראג,,,,,,,4.5,85,39,11,5,2,142,"שעות הלילה המאוחרות, משקאות","ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, בר מלא, Wi-fi חינם, שירות לשולחנות",,"בר, פאב, צ'כי, בית קפה, אירופאי",,,,
Max's Steakhouse,פראג,,,,,,,4,175,105,33,28,21,362,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, מגישה אלכוהול, בר מלא, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות, כרטיס מתנה זמין",,"מסעדת סטייקים, בר, ברביקיו, אירופאי",,,,
Cafe Elektric,פראג,,,,,,,4,53,25,12,2,8,100,"בית קפה, אירופאי, בריא, עכשווי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,29 ₪ - 199 ₪,,,,
Lasagneria,פראג,"‪Korunni 35‬ Vinohrady, פראג 120 00 צ'כיה","מס' 502 מתוך 4,747 מסעדות בפראג",50,45,45,,4.5,57,13,1,3,1,75,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 29 ₪,http://www.lasagneria.cz/,+420 723 361 394,,
Plazale Pizzeria,טנריף,"‪Isla de la Graciosa nr 8‬, 38687 פלאיה סן חואן, גייה דה איסורה, טנריף ספרד",מס' 1 מתוך 2 דרום איטלקי בפלאיה סן חואן,50,50,50,,5,"1,118",45,11,0,1,"1,175","איטלקי, פיצה, נפוליטני, קמפניה, דרום איטלקי",ארוחת ערב,‪$$ - $$$‬,25 ₪ - 127 ₪,http://www.facebook.com/Plazale-902210929829658/,+34 658 67 91 30,5,https://drive.google.com/file/d/1WLcEPd6fiT-ak06YxjBDQS61WTTsVvSp/view
Ricos restaurant,טנריף,"‪Paseo Estocolmo,2‬ Centro Los cristianos, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 1 מתוך 380 מסעדות בלוס כריסטיאנוס,50,50,50,,5,883,55,18,6,1,963,"מאכלי ים, איטלקי, בינלאומי, אירופאי, ספרדי, קטלאנית","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 127 ₪,https://www.facebook.com/ricosrestaurantloscristianos/,+34 634 04 74 71,6,
Beer Garden Tenerife,טנריף,"‪Avenida De Colon‬ Complejo Villaflor B20, 38660, אדחה, טנריף ספרד",מס' 1 מתוך 339 מסעדות בקוסטה אדחה,50,50,50,,5,179,6,1,0,0,186,"בר, אנגלי, פאב, מסעדות בירה","ארוחת בוקר, ארוחת צהריים, בראנץ', משקאות",‪$$ - $$$‬,7 ₪ - 25 ₪,http://www.beergardentenerife.com/,+34 922 29 62 49,7,https://beergardentenerife.com/menu/
Tandoori Hut - Los Cristianos,טנריף,"‪Calle Juan Reveron‬ Sierra 7, Edificio Bucanero, Local 7,, 38650 לוס כריסטיאנוס, ארונה, טנריף ספרד",מס' 4 מתוך 380 מסעדות בלוס כריסטיאנוס,45,50,45,,5,637,37,7,3,5,689,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"הודי, אסייתי, בלטי",http://www.instagram.com/tandoori.hut.los.cristianos/,+34 604 22 69 85,7,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:1d6d261e-bcf1-3311-a8ad-b0081b83dd6a
La Hormiga,טנריף,"‪Calle Anchieta 7‬, 38201 סן קריסטובל דה לה לגונה , טנריף ספרד",מס' 1 מתוך 317 מסעדות בסן קריסטובל דה לה לגונה,50,50,45,,5,307,33,5,0,0,345,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אירופאי, ספרדי, פיוז'ן, דיינר, בריא, ים תיכוני",http://www.instagram.com/lahormigarestauracion,+34 822 04 09 19,5,
Oliver's Out of Town,טנריף,"‪Carretera General 51, Number 87‬, 38640, ארונה, טנריף ספרד",מס' 1 מתוך 159 מסעדות בארונה,50,50,50,45,5,"1,730",89,35,25,17,"1,896","אירופאי, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,76 ₪ - 76 ₪,http://www.oliversoutoftown.info/,+34 680 69 39 77,5,
